pair_id,condition_id,pair_type,source,failure_type,template,camera_motion,winner_visual_quality,loser_visual_quality,background_stability_winner,background_stability_loser,camera_following_winner,camera_following_loser,foreground_identity_winner,foreground_identity_loser,object_deformation_winner,object_deformation_loser,physical_event_winner,physical_event_loser,reobserve_winner,reobserve_loser,too_subtle,too_artificial,too_easy,too_hard,too_blurry,too_collapsed,winner_bad,medium_hard,human_visible,is_dpo_ready,written_reason,reviewer,reviewed,contact_sheet_path
v11_SYN_0426_01038_drop_orbit_left_72_seed40038_wrong_camera_motion_visible,01038_drop_orbit_left_72_seed40038,TypeM_v11_synthetic_visible,synthetic_controlled,wrong_camera_motion_visible,drop,orbit_left_72,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0426_01038_drop_orbit_left_72_seed40038_wrong_camera_motion_visible.jpg
v11_SYN_0427_01039_drop_orbit_left_72_seed40039_drop_motion_failure_synthetic,01039_drop_orbit_left_72_seed40039,TypeM_v11_synthetic_visible,synthetic_controlled,drop_motion_failure_synthetic,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard drop_motion_failure_synthetic; loser remains readable, reward_margin=0.250, sharpness_ratio=0.990, mean_absdiff=2.71, local_absdiff=17.47.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0427_01039_drop_orbit_left_72_seed40039_drop_motion_failure_synthetic.jpg
v11_SYN_0428_01039_drop_orbit_left_72_seed40039_object_duplicate_or_fragment,01039_drop_orbit_left_72_seed40039,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_duplicate_or_fragment; loser remains readable, reward_margin=0.120, sharpness_ratio=0.997, mean_absdiff=2.14, local_absdiff=5.09.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0428_01039_drop_orbit_left_72_seed40039_object_duplicate_or_fragment.jpg
v11_SYN_0429_01039_drop_orbit_left_72_seed40039_local_scene_patch_drift,01039_drop_orbit_left_72_seed40039,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.134, sharpness_ratio=0.984, mean_absdiff=2.38, local_absdiff=9.41.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0429_01039_drop_orbit_left_72_seed40039_local_scene_patch_drift.jpg
v11_SYN_0430_01039_drop_orbit_left_72_seed40039_object_identity_color_shift,01039_drop_orbit_left_72_seed40039,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_identity_color_shift; loser remains readable, reward_margin=0.419, sharpness_ratio=0.994, mean_absdiff=2.93, local_absdiff=29.31.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0430_01039_drop_orbit_left_72_seed40039_object_identity_color_shift.jpg
v11_SYN_0431_01039_drop_orbit_left_72_seed40039_partial_freeze_foreground,01039_drop_orbit_left_72_seed40039,TypeM_v11_synthetic_visible,synthetic_controlled,partial_freeze_foreground,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard partial_freeze_foreground; loser remains readable, reward_margin=0.147, sharpness_ratio=0.994, mean_absdiff=2.40, local_absdiff=10.27.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0431_01039_drop_orbit_left_72_seed40039_partial_freeze_foreground.jpg
v11_SYN_0432_01039_drop_orbit_left_72_seed40039_wrong_camera_motion_visible,01039_drop_orbit_left_72_seed40039,TypeM_v11_synthetic_visible,synthetic_controlled,wrong_camera_motion_visible,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard wrong_camera_motion_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.986, mean_absdiff=2.31, local_absdiff=7.38.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0432_01039_drop_orbit_left_72_seed40039_wrong_camera_motion_visible.jpg
v11_SYN_0433_01047_drop_orbit_left_72_seed40047_drop_motion_failure_synthetic,01047_drop_orbit_left_72_seed40047,TypeM_v11_synthetic_visible,synthetic_controlled,drop_motion_failure_synthetic,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard drop_motion_failure_synthetic; loser remains readable, reward_margin=0.134, sharpness_ratio=0.994, mean_absdiff=2.33, local_absdiff=9.40.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0433_01047_drop_orbit_left_72_seed40047_drop_motion_failure_synthetic.jpg
v11_SYN_0434_01047_drop_orbit_left_72_seed40047_object_duplicate_or_fragment,01047_drop_orbit_left_72_seed40047,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_duplicate_or_fragment; loser remains readable, reward_margin=0.146, sharpness_ratio=1.010, mean_absdiff=2.54, local_absdiff=10.25.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0434_01047_drop_orbit_left_72_seed40047_object_duplicate_or_fragment.jpg
v11_SYN_0435_01047_drop_orbit_left_72_seed40047_local_scene_patch_drift,01047_drop_orbit_left_72_seed40047,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.212, sharpness_ratio=0.995, mean_absdiff=2.45, local_absdiff=14.85.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0435_01047_drop_orbit_left_72_seed40047_local_scene_patch_drift.jpg
v11_SYN_0436_01047_drop_orbit_left_72_seed40047_object_identity_color_shift,01047_drop_orbit_left_72_seed40047,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_identity_color_shift; loser remains readable, reward_margin=0.331, sharpness_ratio=0.996, mean_absdiff=2.94, local_absdiff=23.18.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0436_01047_drop_orbit_left_72_seed40047_object_identity_color_shift.jpg
v11_SYN_0437_01047_drop_orbit_left_72_seed40047_partial_freeze_foreground,01047_drop_orbit_left_72_seed40047,TypeM_v11_synthetic_visible,synthetic_controlled,partial_freeze_foreground,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard partial_freeze_foreground; loser remains readable, reward_margin=0.199, sharpness_ratio=0.993, mean_absdiff=2.51, local_absdiff=13.92.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0437_01047_drop_orbit_left_72_seed40047_partial_freeze_foreground.jpg
v11_SYN_0438_01047_drop_orbit_left_72_seed40047_wrong_camera_motion_visible,01047_drop_orbit_left_72_seed40047,TypeM_v11_synthetic_visible,synthetic_controlled,wrong_camera_motion_visible,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard wrong_camera_motion_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.988, mean_absdiff=2.16, local_absdiff=7.56.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0438_01047_drop_orbit_left_72_seed40047_wrong_camera_motion_visible.jpg
v11_SYN_0439_01060_drop_orbit_left_72_seed40060_drop_motion_failure_synthetic,01060_drop_orbit_left_72_seed40060,TypeM_v11_synthetic_visible,synthetic_controlled,drop_motion_failure_synthetic,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard drop_motion_failure_synthetic; loser remains readable, reward_margin=0.201, sharpness_ratio=0.973, mean_absdiff=2.56, local_absdiff=14.10.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0439_01060_drop_orbit_left_72_seed40060_drop_motion_failure_synthetic.jpg
v11_SYN_0440_01060_drop_orbit_left_72_seed40060_object_duplicate_or_fragment,01060_drop_orbit_left_72_seed40060,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_duplicate_or_fragment; loser remains readable, reward_margin=0.120, sharpness_ratio=0.988, mean_absdiff=2.43, local_absdiff=8.12.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0440_01060_drop_orbit_left_72_seed40060_object_duplicate_or_fragment.jpg
v11_SYN_0441_01060_drop_orbit_left_72_seed40060_local_scene_patch_drift,01060_drop_orbit_left_72_seed40060,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.185, sharpness_ratio=0.978, mean_absdiff=2.58, local_absdiff=12.98.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0441_01060_drop_orbit_left_72_seed40060_local_scene_patch_drift.jpg
v11_SYN_0442_01060_drop_orbit_left_72_seed40060_object_identity_color_shift,01060_drop_orbit_left_72_seed40060,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_identity_color_shift; loser remains readable, reward_margin=0.122, sharpness_ratio=0.983, mean_absdiff=2.43, local_absdiff=8.54.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0442_01060_drop_orbit_left_72_seed40060_object_identity_color_shift.jpg
v11_SYN_0443_01060_drop_orbit_left_72_seed40060_partial_freeze_foreground,01060_drop_orbit_left_72_seed40060,TypeM_v11_synthetic_visible,synthetic_controlled,partial_freeze_foreground,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard partial_freeze_foreground; loser remains readable, reward_margin=0.162, sharpness_ratio=0.976, mean_absdiff=2.55, local_absdiff=11.33.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0443_01060_drop_orbit_left_72_seed40060_partial_freeze_foreground.jpg
v11_SYN_0444_01060_drop_orbit_left_72_seed40060_wrong_camera_motion_visible,01060_drop_orbit_left_72_seed40060,TypeM_v11_synthetic_visible,synthetic_controlled,wrong_camera_motion_visible,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard wrong_camera_motion_visible; loser remains readable, reward_margin=0.140, sharpness_ratio=0.972, mean_absdiff=2.44, local_absdiff=9.79.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0444_01060_drop_orbit_left_72_seed40060_wrong_camera_motion_visible.jpg
v11_SYN_0445_01079_drop_orbit_left_72_seed40079_drop_motion_failure_synthetic,01079_drop_orbit_left_72_seed40079,TypeM_v11_synthetic_visible,synthetic_controlled,drop_motion_failure_synthetic,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard drop_motion_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.990, mean_absdiff=2.31, local_absdiff=7.69.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0445_01079_drop_orbit_left_72_seed40079_drop_motion_failure_synthetic.jpg
v11_SYN_0446_01079_drop_orbit_left_72_seed40079_object_duplicate_or_fragment,01079_drop_orbit_left_72_seed40079,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,drop,orbit_left_72,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0446_01079_drop_orbit_left_72_seed40079_object_duplicate_or_fragment.jpg
v11_SYN_0447_01079_drop_orbit_left_72_seed40079_local_scene_patch_drift,01079_drop_orbit_left_72_seed40079,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.993, mean_absdiff=2.12, local_absdiff=5.72.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0447_01079_drop_orbit_left_72_seed40079_local_scene_patch_drift.jpg
v11_SYN_0448_01079_drop_orbit_left_72_seed40079_object_identity_color_shift,01079_drop_orbit_left_72_seed40079,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_identity_color_shift; loser remains readable, reward_margin=0.214, sharpness_ratio=0.994, mean_absdiff=2.55, local_absdiff=14.97.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0448_01079_drop_orbit_left_72_seed40079_object_identity_color_shift.jpg
v11_SYN_0449_01079_drop_orbit_left_72_seed40079_partial_freeze_foreground,01079_drop_orbit_left_72_seed40079,TypeM_v11_synthetic_visible,synthetic_controlled,partial_freeze_foreground,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard partial_freeze_foreground; loser remains readable, reward_margin=0.180, sharpness_ratio=0.998, mean_absdiff=2.27, local_absdiff=12.60.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0449_01079_drop_orbit_left_72_seed40079_partial_freeze_foreground.jpg
v11_SYN_0450_01079_drop_orbit_left_72_seed40079_wrong_camera_motion_visible,01079_drop_orbit_left_72_seed40079,TypeM_v11_synthetic_visible,synthetic_controlled,wrong_camera_motion_visible,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard wrong_camera_motion_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.970, mean_absdiff=2.20, local_absdiff=7.10.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0450_01079_drop_orbit_left_72_seed40079_wrong_camera_motion_visible.jpg
v11_SYN_0451_01086_drop_orbit_left_72_seed40086_drop_motion_failure_synthetic,01086_drop_orbit_left_72_seed40086,TypeM_v11_synthetic_visible,synthetic_controlled,drop_motion_failure_synthetic,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard drop_motion_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.986, mean_absdiff=1.92, local_absdiff=8.26.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0451_01086_drop_orbit_left_72_seed40086_drop_motion_failure_synthetic.jpg
v11_SYN_0452_01086_drop_orbit_left_72_seed40086_object_duplicate_or_fragment,01086_drop_orbit_left_72_seed40086,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_duplicate_or_fragment; loser remains readable, reward_margin=0.120, sharpness_ratio=1.013, mean_absdiff=1.88, local_absdiff=5.76.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0452_01086_drop_orbit_left_72_seed40086_object_duplicate_or_fragment.jpg
v11_SYN_0453_01086_drop_orbit_left_72_seed40086_local_scene_patch_drift,01086_drop_orbit_left_72_seed40086,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.991, mean_absdiff=1.86, local_absdiff=5.52.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0453_01086_drop_orbit_left_72_seed40086_local_scene_patch_drift.jpg
v11_SYN_0454_01086_drop_orbit_left_72_seed40086_object_identity_color_shift,01086_drop_orbit_left_72_seed40086,TypeM_v11_synthetic_visible,synthetic_controlled,object_identity_color_shift,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_identity_color_shift; loser remains readable, reward_margin=0.123, sharpness_ratio=0.990, mean_absdiff=1.96, local_absdiff=8.62.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0454_01086_drop_orbit_left_72_seed40086_object_identity_color_shift.jpg
v11_SYN_0455_01086_drop_orbit_left_72_seed40086_partial_freeze_foreground,01086_drop_orbit_left_72_seed40086,TypeM_v11_synthetic_visible,synthetic_controlled,partial_freeze_foreground,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard partial_freeze_foreground; loser remains readable, reward_margin=0.120, sharpness_ratio=0.992, mean_absdiff=1.82, local_absdiff=5.04.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0455_01086_drop_orbit_left_72_seed40086_partial_freeze_foreground.jpg
v11_SYN_0456_01086_drop_orbit_left_72_seed40086_wrong_camera_motion_visible,01086_drop_orbit_left_72_seed40086,TypeM_v11_synthetic_visible,synthetic_controlled,wrong_camera_motion_visible,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard wrong_camera_motion_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.985, mean_absdiff=1.96, local_absdiff=7.17.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0456_01086_drop_orbit_left_72_seed40086_wrong_camera_motion_visible.jpg
v11_SYN_0457_01101_drop_orbit_left_72_seed40101_drop_motion_failure_synthetic,01101_drop_orbit_left_72_seed40101,TypeM_v11_synthetic_visible,synthetic_controlled,drop_motion_failure_synthetic,drop,orbit_left_72,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard drop_motion_failure_synthetic; loser remains readable, reward_margin=0.263, sharpness_ratio=0.993, mean_absdiff=2.57, local_absdiff=18.43.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0457_01101_drop_orbit_left_72_seed40101_drop_motion_failure_synthetic.jpg
