sample_id,clip_path,template,camera_id,seed
01066_drop_orbit_left_72_seed40066,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01066_drop_orbit_left_72_seed40066,drop,orbit_left_72,40066
03089_collision_strafe_left_180_seed42089,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03089_collision_strafe_left_180_seed42089,collision,strafe_left_180,42089
04310_containment_orbit_left_44_seed43310,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04310_containment_orbit_left_44_seed43310,containment,orbit_left_44,43310
02773_collision_strafe_left_180_seed41773,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02773_collision_strafe_left_180_seed41773,collision,strafe_left_180,41773
03895_roll_orbit_right_60_seed42895,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03895_roll_orbit_right_60_seed42895,roll,orbit_right_60,42895
03583_roll_orbit_right_60_seed42583,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03583_roll_orbit_right_60_seed42583,roll,orbit_right_60,42583
02049_drop_orbit_left_72_seed41049,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02049_drop_orbit_left_72_seed41049,drop,orbit_left_72,41049
04007_roll_orbit_right_60_seed43007,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04007_roll_orbit_right_60_seed43007,roll,orbit_right_60,43007
03906_roll_orbit_right_60_seed42906,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03906_roll_orbit_right_60_seed42906,roll,orbit_right_60,42906
03008_collision_orbit_right_64_seed42008,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03008_collision_orbit_right_64_seed42008,collision,orbit_right_64,42008
03843_roll_orbit_right_60_seed42843,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03843_roll_orbit_right_60_seed42843,roll,orbit_right_60,42843
04267_containment_orbit_left_44_seed43267,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04267_containment_orbit_left_44_seed43267,containment,orbit_left_44,43267
02917_collision_strafe_left_180_seed41917,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02917_collision_strafe_left_180_seed41917,collision,strafe_left_180,41917
01730_drop_orbit_left_72_seed40730,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01730_drop_orbit_left_72_seed40730,drop,orbit_left_72,40730
03788_roll_orbit_right_60_seed42788,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03788_roll_orbit_right_60_seed42788,roll,orbit_right_60,42788
03655_roll_orbit_right_60_seed42655,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03655_roll_orbit_right_60_seed42655,roll,orbit_right_60,42655
01925_drop_orbit_left_72_seed40925,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01925_drop_orbit_left_72_seed40925,drop,orbit_left_72,40925
04233_containment_orbit_left_44_seed43233,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04233_containment_orbit_left_44_seed43233,containment,orbit_left_44,43233
01838_drop_orbit_left_72_seed40838,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01838_drop_orbit_left_72_seed40838,drop,orbit_left_72,40838
01711_drop_orbit_left_72_seed40711,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01711_drop_orbit_left_72_seed40711,drop,orbit_left_72,40711
03837_roll_orbit_right_60_seed42837,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03837_roll_orbit_right_60_seed42837,roll,orbit_right_60,42837
02562_collision_orbit_right_64_seed41562,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02562_collision_orbit_right_64_seed41562,collision,orbit_right_64,41562
03383_collision_strafe_left_180_seed42383,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03383_collision_strafe_left_180_seed42383,collision,strafe_left_180,42383
03285_collision_strafe_left_180_seed42285,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03285_collision_strafe_left_180_seed42285,collision,strafe_left_180,42285
03190_collision_orbit_right_64_seed42190,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03190_collision_orbit_right_64_seed42190,collision,orbit_right_64,42190
01932_drop_orbit_left_72_seed40932,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01932_drop_orbit_left_72_seed40932,drop,orbit_left_72,40932
02759_collision_strafe_left_180_seed41759,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02759_collision_strafe_left_180_seed41759,collision,strafe_left_180,41759
04360_containment_orbit_left_44_seed43360,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04360_containment_orbit_left_44_seed43360,containment,orbit_left_44,43360
03610_roll_orbit_right_60_seed42610,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03610_roll_orbit_right_60_seed42610,roll,orbit_right_60,42610
03405_roll_orbit_right_60_seed42405,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03405_roll_orbit_right_60_seed42405,roll,orbit_right_60,42405
01225_drop_orbit_left_72_seed40225,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01225_drop_orbit_left_72_seed40225,drop,orbit_left_72,40225
01604_drop_orbit_left_72_seed40604,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01604_drop_orbit_left_72_seed40604,drop,orbit_left_72,40604
01377_drop_orbit_left_72_seed40377,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01377_drop_orbit_left_72_seed40377,drop,orbit_left_72,40377
01060_drop_orbit_left_72_seed40060,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01060_drop_orbit_left_72_seed40060,drop,orbit_left_72,40060
02151_drop_orbit_left_72_seed41151,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02151_drop_orbit_left_72_seed41151,drop,orbit_left_72,41151
03281_collision_strafe_left_180_seed42281,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03281_collision_strafe_left_180_seed42281,collision,strafe_left_180,42281
01667_drop_orbit_left_72_seed40667,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01667_drop_orbit_left_72_seed40667,drop,orbit_left_72,40667
01413_drop_orbit_left_72_seed40413,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01413_drop_orbit_left_72_seed40413,drop,orbit_left_72,40413
02854_collision_orbit_right_64_seed41854,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02854_collision_orbit_right_64_seed41854,collision,orbit_right_64,41854
02323_collision_strafe_left_180_seed41323,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02323_collision_strafe_left_180_seed41323,collision,strafe_left_180,41323
03589_roll_orbit_right_60_seed42589,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03589_roll_orbit_right_60_seed42589,roll,orbit_right_60,42589
02930_collision_orbit_right_64_seed41930,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02930_collision_orbit_right_64_seed41930,collision,orbit_right_64,41930
01269_drop_orbit_left_72_seed40269,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01269_drop_orbit_left_72_seed40269,drop,orbit_left_72,40269
03829_roll_orbit_right_60_seed42829,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03829_roll_orbit_right_60_seed42829,roll,orbit_right_60,42829
04021_roll_orbit_right_60_seed43021,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04021_roll_orbit_right_60_seed43021,roll,orbit_right_60,43021
03594_roll_orbit_right_60_seed42594,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03594_roll_orbit_right_60_seed42594,roll,orbit_right_60,42594
02139_drop_orbit_left_72_seed41139,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02139_drop_orbit_left_72_seed41139,drop,orbit_left_72,41139
01810_drop_orbit_left_72_seed40810,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01810_drop_orbit_left_72_seed40810,drop,orbit_left_72,40810
03171_collision_strafe_left_180_seed42171,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03171_collision_strafe_left_180_seed42171,collision,strafe_left_180,42171
01023_drop_orbit_left_72_seed40023,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01023_drop_orbit_left_72_seed40023,drop,orbit_left_72,40023
03682_roll_orbit_right_60_seed42682,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03682_roll_orbit_right_60_seed42682,roll,orbit_right_60,42682
03971_roll_orbit_right_60_seed42971,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03971_roll_orbit_right_60_seed42971,roll,orbit_right_60,42971
02508_collision_orbit_right_64_seed41508,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02508_collision_orbit_right_64_seed41508,collision,orbit_right_64,41508
03800_roll_orbit_right_60_seed42800,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03800_roll_orbit_right_60_seed42800,roll,orbit_right_60,42800
02915_collision_strafe_left_180_seed41915,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02915_collision_strafe_left_180_seed41915,collision,strafe_left_180,41915
02763_collision_strafe_left_180_seed41763,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02763_collision_strafe_left_180_seed41763,collision,strafe_left_180,41763
01084_drop_orbit_left_72_seed40084,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01084_drop_orbit_left_72_seed40084,drop,orbit_left_72,40084
01852_drop_orbit_left_72_seed40852,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01852_drop_orbit_left_72_seed40852,drop,orbit_left_72,40852
02764_collision_orbit_right_64_seed41764,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02764_collision_orbit_right_64_seed41764,collision,orbit_right_64,41764
01483_drop_orbit_left_72_seed40483,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01483_drop_orbit_left_72_seed40483,drop,orbit_left_72,40483
03086_collision_orbit_right_64_seed42086,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03086_collision_orbit_right_64_seed42086,collision,orbit_right_64,42086
02496_collision_orbit_right_64_seed41496,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02496_collision_orbit_right_64_seed41496,collision,orbit_right_64,41496
03919_roll_orbit_right_60_seed42919,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03919_roll_orbit_right_60_seed42919,roll,orbit_right_60,42919
01560_drop_orbit_left_72_seed40560,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01560_drop_orbit_left_72_seed40560,drop,orbit_left_72,40560
02945_collision_strafe_left_180_seed41945,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02945_collision_strafe_left_180_seed41945,collision,strafe_left_180,41945
03397_collision_strafe_left_180_seed42397,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03397_collision_strafe_left_180_seed42397,collision,strafe_left_180,42397
02339_collision_strafe_left_180_seed41339,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02339_collision_strafe_left_180_seed41339,collision,strafe_left_180,41339
03039_collision_strafe_left_180_seed42039,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03039_collision_strafe_left_180_seed42039,collision,strafe_left_180,42039
01567_drop_orbit_left_72_seed40567,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01567_drop_orbit_left_72_seed40567,drop,orbit_left_72,40567
01870_drop_orbit_left_72_seed40870,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01870_drop_orbit_left_72_seed40870,drop,orbit_left_72,40870
03006_collision_orbit_right_64_seed42006,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03006_collision_orbit_right_64_seed42006,collision,orbit_right_64,42006
