pair_id,protocol_version,pair_type,corruption_type,manifest_source,status,decision_reason,dpo_ready_existing_strict,reward_margin,v5_status,v5_can_see,v5_explainable,v6b_status,v6b_dpo_ready,prefix_video,winner_video,loser_video,contact_sheet,written_reason
protocol_v2_A_033_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure,v2,local_corruption,physical_event_local_failure,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.24,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_049_04204_containment_orbit_left_44_seed43204_physical_event_local_failure.jpg,Clean GT future is preferred over a future-only physical_event_local_failure; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v2_A_034_050_04204_containment_orbit_left_44_seed43204_background_drift_local,v2,local_corruption,background_drift_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v2_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.26,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/04204_containment_orbit_left_44_seed43204/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_050_04204_containment_orbit_left_44_seed43204_background_drift_local.jpg,Clean GT future is preferred over a future-only background_drift_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_001_02200_collision_orbit_right_64_seed41200_background_drift_local,v1,local_corruption,background_drift_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.18,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_001_02200_collision_orbit_right_64_seed41200_background_drift_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_001_02200_collision_orbit_right_64_seed41200_background_drift_local.jpg,Clean GT future is preferred over a future-only background_drift_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_002_02200_collision_orbit_right_64_seed41200_wrong_camera_motion_local,v1,local_corruption,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.19999999999999998,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_002_02200_collision_orbit_right_64_seed41200_wrong_camera_motion_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_002_02200_collision_orbit_right_64_seed41200_wrong_camera_motion_local.jpg,Clean GT future is preferred over a future-only wrong_camera_motion_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_003_02200_collision_orbit_right_64_seed41200_object_deformation_local,v1,local_corruption,object_deformation_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_003_02200_collision_orbit_right_64_seed41200_object_deformation_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_003_02200_collision_orbit_right_64_seed41200_object_deformation_local.jpg,Clean GT future is preferred over a future-only object_deformation_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_004_02200_collision_orbit_right_64_seed41200_object_identity_change_local,v1,local_corruption,object_identity_change_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.24,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_004_02200_collision_orbit_right_64_seed41200_object_identity_change_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_004_02200_collision_orbit_right_64_seed41200_object_identity_change_local.jpg,Clean GT future is preferred over a future-only object_identity_change_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_005_02200_collision_orbit_right_64_seed41200_reobserve_mismatch_local,v1,local_corruption,reobserve_mismatch_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.26,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_005_02200_collision_orbit_right_64_seed41200_reobserve_mismatch_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_005_02200_collision_orbit_right_64_seed41200_reobserve_mismatch_local.jpg,Clean GT future is preferred over a future-only reobserve_mismatch_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_006_02200_collision_orbit_right_64_seed41200_partial_freeze,v1,local_corruption,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.18,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_006_02200_collision_orbit_right_64_seed41200_partial_freeze/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_006_02200_collision_orbit_right_64_seed41200_partial_freeze.jpg,Clean GT future is preferred over a future-only partial_freeze; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_007_02200_collision_orbit_right_64_seed41200_physical_event_local_failure,v1,local_corruption,physical_event_local_failure,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.19999999999999998,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_007_02200_collision_orbit_right_64_seed41200_physical_event_local_failure/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_007_02200_collision_orbit_right_64_seed41200_physical_event_local_failure.jpg,Clean GT future is preferred over a future-only physical_event_local_failure; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_008_02200_collision_orbit_right_64_seed41200_background_drift_local,v1,local_corruption,background_drift_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_008_02200_collision_orbit_right_64_seed41200_background_drift_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_008_02200_collision_orbit_right_64_seed41200_background_drift_local.jpg,Clean GT future is preferred over a future-only background_drift_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_009_02200_collision_orbit_right_64_seed41200_wrong_camera_motion_local,v1,local_corruption,wrong_camera_motion_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.24,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_009_02200_collision_orbit_right_64_seed41200_wrong_camera_motion_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_009_02200_collision_orbit_right_64_seed41200_wrong_camera_motion_local.jpg,Clean GT future is preferred over a future-only wrong_camera_motion_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_010_02200_collision_orbit_right_64_seed41200_object_deformation_local,v1,local_corruption,object_deformation_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.26,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_010_02200_collision_orbit_right_64_seed41200_object_deformation_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_010_02200_collision_orbit_right_64_seed41200_object_deformation_local.jpg,Clean GT future is preferred over a future-only object_deformation_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_011_02200_collision_orbit_right_64_seed41200_object_identity_change_local,v1,local_corruption,object_identity_change_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.18,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02200_collision_orbit_right_64_seed41200/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02200_collision_orbit_right_64_seed41200/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_011_02200_collision_orbit_right_64_seed41200_object_identity_change_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_011_02200_collision_orbit_right_64_seed41200_object_identity_change_local.jpg,Clean GT future is preferred over a future-only object_identity_change_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_012_02202_collision_orbit_right_64_seed41202_reobserve_mismatch_local,v1,local_corruption,reobserve_mismatch_local,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.19999999999999998,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_012_02202_collision_orbit_right_64_seed41202_reobserve_mismatch_local/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_012_02202_collision_orbit_right_64_seed41202_reobserve_mismatch_local.jpg,Clean GT future is preferred over a future-only reobserve_mismatch_local; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_013_02202_collision_orbit_right_64_seed41202_partial_freeze,v1,local_corruption,partial_freeze,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.22,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_013_02202_collision_orbit_right_64_seed41202_partial_freeze/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_013_02202_collision_orbit_right_64_seed41202_partial_freeze.jpg,Clean GT future is preferred over a future-only partial_freeze; prefix frames 0-4 are unchanged and loser remains visually decodable.
protocol_v1_A_014_02202_collision_orbit_right_64_seed41202_physical_event_local_failure,v1,local_corruption,physical_event_local_failure,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/manifests/dpo_preference_protocol_v1_pairs.jsonl,REVIEW_REQUIRED_OLD_SUBTLE_RISK,old protocol pair passed broad audit but lacks v5-style human-visible gate,False,0.24,,,,,,local_assets/dpo_prefix5_pairs_20260627_031729/conditions/02202_collision_orbit_right_64_seed41202/prefix_len5.mp4,local_assets/dpo_prefix5_pairs_20260627_031729/clean_futures/02202_collision_orbit_right_64_seed41202/clean_future_5_80.mp4,local_assets/dpo_preference_protocol_v1/local_corruptions/protocol_v1_A_014_02202_collision_orbit_right_64_seed41202_physical_event_local_failure/loser_future_5_80.mp4,reports/dpo_preference_protocol_v1/pair_contact_sheets/protocol_v1_A_014_02202_collision_orbit_right_64_seed41202_physical_event_local_failure.jpg,Clean GT future is preferred over a future-only physical_event_local_failure; prefix frames 0-4 are unchanged and loser remains visually decodable.
